m_date,loc,temp,ph,ec,do,M73,toc,tn,tp,clola-a,g_rtwqi,rtwqi,rtwqi_n
2023-04-19 11:00:00,주암호,15.7,7.8,115.0,10.2,2.6,2.3,1.0759999999999998,0.009,9.0,우수,100.0,100.0
2023-04-19 12:00:00,주암호,15.8,7.8,115.0,10.2,2.8,2.3,1.074,0.009,9.4,우수,100.0,100.0
2023-04-19 13:00:00,주암호,15.9,7.8,115.0,10.2,2.3,2.4,1.083,0.009,8.9,우수,100.0,100.0
2023-04-19 14:00:00,주암호,15.9,7.8,115.0,10.2,2.4,2.3,1.054,0.009,6.8,우수,100.0,100.0
2023-04-19 15:00:00,주암호,16.1,7.8,115.0,10.3,2.3,2.3,1.042,0.008,6.0,우수,100.0,100.0
2023-04-19 16:00:00,주암호,16.1,7.9,115.0,10.4,2.7,2.3,1.051,0.009,7.5,우수,100.0,100.0
2023-04-19 17:00:00,주암호,15.9,7.8,115.0,10.3,2.5,2.4,1.074,0.009,6.9,우수,100.0,100.0
2023-04-19 18:00:00,주암호,15.9,7.8,115.0,10.3,2.5,2.4,1.055,0.008,6.6,우수,100.0,100.0
2023-04-19 19:00:00,주암호,16.0,7.9,115.0,10.3,2.8,2.4,1.034,0.008,6.3,우수,100.0,100.0
2023-04-19 20:00:00,주암호,15.9,7.8,115.0,10.3,2.7,2.3,1.0759999999999998,0.008,5.6,우수,100.0,100.0
2023-04-19 21:00:00,주암호,15.8,7.8,115.0,10.2,2.8,2.3,1.084,0.008,5.5,우수,100.0,100.0
2023-04-19 22:00:00,주암호,15.7,7.7,115.0,10.1,2.7,2.4,1.071,0.009,5.3,우수,100.0,100.0
2023-04-19 23:00:00,주암호,15.6,7.7,115.0,10.0,2.7,2.3,1.053,0.009,5.2,우수,100.0,100.0
2023-04-20 00:00:00,주암호,15.7,7.7,115.0,10.0,2.7,2.3,1.018,0.008,5.2,우수,100.0,100.0
2023-04-20 01:00:00,주암호,15.6,7.7,115.0,9.9,2.6,2.3,1.025,0.008,5.2,우수,100.0,100.0
2023-04-20 02:00:00,주암호,15.6,7.7,115.0,9.9,2.5,2.3,1.031,0.008,5.3,우수,100.0,100.0
2023-04-20 03:00:00,주암호,15.6,7.7,115.0,9.9,2.6,2.3,1.038,0.008,5.5,우수,100.0,100.0
2023-04-20 04:00:00,주암호,15.6,7.7,115.0,9.9,2.5,2.3,1.05,0.008,5.4,우수,100.0,100.0
2023-04-20 05:00:00,주암호,15.5,7.6,115.0,9.9,2.6,2.3,1.0490000000000002,0.008,5.4,우수,100.0,100.0
2023-04-20 06:00:00,주암호,15.5,7.6,115.0,9.9,2.5,2.3,1.051,0.008,6.2,우수,100.0,100.0
2023-04-20 07:00:00,주암호,15.5,7.6,115.0,9.8,2.6,2.2,1.053,0.008,7.0,우수,100.0,100.0
2023-04-20 08:00:00,주암호,15.6,7.6,115.0,9.8,2.7,2.2,1.068,0.008,7.4,우수,100.0,100.0
2023-04-20 09:00:00,주암호,15.9,7.6,115.0,9.8,2.6,2.3,1.073,0.008,7.0,우수,100.0,100.0
2023-04-20 10:00:00,주암호,16.0,7.7,115.0,9.8,2.7,2.3,1.064,0.008,6.4,우수,100.0,100.0
2023-04-20 11:00:00,주암호,16.1,7.7,115.0,9.9,2.7,2.3,1.064,0.008,5.8,우수,100.0,100.0
2023-04-20 12:00:00,주암호,16.4,7.7,115.0,9.8,2.4,2.4,1.064,0.008,3.9,우수,100.0,100.0
2023-04-20 13:00:00,주암호,16.8,7.7,115.0,9.8,2.2,2.4,1.05,0.008,3.1,우수,100.0,100.0
2023-04-20 14:00:00,주암호,17.1,7.7,115.0,9.7,2.1,2.5,1.036,0.009,2.6,우수,100.0,100.0
2023-04-20 15:00:00,주암호,17.166666666666668,7.7,114.33333333333333,10.166666666666666,2.033333333333333,2.4473684210526314,1.02925,0.009,2.466666666666667,,100.0,100.0
2023-04-20 16:00:00,주암호,17.233333333333334,7.7,113.66666666666667,10.633333333333333,1.9666666666666666,2.3947368421052633,1.0225,0.009,2.3333333333333335,,100.0,100.0
2023-04-20 17:00:00,주암호,17.3,7.7,113.0,11.1,1.9,2.3421052631578947,1.01575,0.009,2.2,우수,100.0,100.0
2023-04-20 18:00:00,주암호,17.3,7.7,113.0,11.0,1.8,2.2894736842105265,1.009,0.009,1.9,우수,100.0,100.0
2023-04-20 19:00:00,주암호,18.1,7.7,113.0,11.0,2.0,2.236842105263158,0.995,0.009,2.0,우수,100.0,100.0
2023-04-20 20:00:00,주암호,18.1,7.7,113.0,10.9,2.0,2.1842105263157894,1.001,0.01,2.1,우수,100.0,100.0
2023-04-20 21:00:00,주암호,17.3,7.7,113.0,11.0,2.0,2.1315789473684212,1.021,0.011,2.2,우수,100.0,100.0
2023-04-20 22:00:00,주암호,17.6,7.7,113.0,10.9,1.9,2.0789473684210527,1.021,0.011,2.5,우수,100.0,100.0
2023-04-20 23:00:00,주암호,17.7,7.7,114.0,10.8,1.9,2.026315789473684,1.01,0.01,2.8,우수,100.0,100.0
2023-04-21 00:00:00,주암호,18.7,7.6,113.0,10.5,1.8,1.973684210526316,1.001,0.009,2.6,우수,100.0,100.0
2023-04-21 01:00:00,주암호,18.5,7.6,112.0,10.5,1.7,1.9210526315789473,0.993,0.009,2.7,우수,100.0,100.0
2023-04-21 02:00:00,주암호,18.3,7.6,113.0,10.6,1.8,1.868421052631579,0.98,0.009,3.0,우수,100.0,100.0
2023-04-21 03:00:00,주암호,18.2,7.6,113.0,10.5,1.8,1.8157894736842106,0.991,0.0125,3.3,우수,100.0,100.0
2023-04-21 04:00:00,주암호,18.1,7.6,112.0,10.4,1.5,1.763157894736842,0.991,0.016,3.2,우수,100.0,100.0
2023-04-21 05:00:00,주암호,18.1,7.6,113.0,10.3,1.6,1.7105263157894737,0.983,0.017,3.2,우수,100.0,100.0
2023-04-21 06:00:00,주암호,18.0,7.6,112.0,10.3,1.4,1.6578947368421053,0.98,0.019,3.0,우수,100.0,100.0
2023-04-21 07:00:00,주암호,18.0,7.6,113.0,10.3,1.4,1.605263157894737,0.964,0.021,3.6,우수,100.0,100.0
2023-04-21 08:00:00,주암호,18.1,7.7,112.0,10.3,1.5,1.5526315789473686,0.981,0.019,3.9,우수,100.0,100.0
2023-04-21 09:00:00,주암호,17.9,7.7,112.0,10.4,1.4,1.5,0.969,0.017,3.8,우수,100.0,100.0
2023-04-21 10:00:00,주암호,18.0,7.7,112.0,10.4,1.5,1.5,0.953,0.016,3.8,우수,100.0,100.0
2023-04-21 11:00:00,주암호,18.5,7.7,112.0,10.25,1.45,1.85,0.939,0.015,3.8,,100.0,100.0
2023-04-21 12:00:00,주암호,19.0,7.7,112.0,10.1,1.4,2.2,0.975,0.0139999999999999,3.8,우수,100.0,100.0
2023-04-21 13:00:00,주암호,19.1,7.7,111.0,10.0,1.3,2.2,0.989,0.013,3.5,우수,92.75,92.75
2023-04-21 14:00:00,주암호,19.6,7.7,111.0,10.0,1.3,2.3,0.969,0.013,2.9,우수,92.65,92.65
2023-04-21 15:00:00,주암호,19.9,7.7,112.0,9.9,1.4,2.3,0.931,0.013,2.8,우수,92.5,92.5
2023-04-21 16:00:00,주암호,20.5,7.7,112.0,9.8,1.3,2.4,0.928,0.013,2.4,우수,92.3,92.3
2023-04-21 17:00:00,주암호,19.9,7.7,112.0,10.0,1.4,2.5,0.932,0.011,2.4,우수,92.06,92.06
2023-04-21 18:00:00,주암호,19.1,7.7,113.0,10.2,1.5,2.4,0.944,0.01,2.8,우수,91.78,91.78
2023-04-21 19:00:00,주암호,18.7,7.7,113.0,10.2,1.5,2.5,0.96,0.011,2.5,우수,91.8,91.8
2023-04-21 20:00:00,주암호,18.8,7.7,113.0,10.1,1.8,2.4,0.971,0.011,2.4,우수,91.82,91.82
2023-04-21 21:00:00,주암호,18.5,7.7,113.0,10.1,1.8,2.4,0.989,0.01,2.4,우수,91.82,91.82
2023-04-21 22:00:00,주암호,18.2,7.7,114.0,10.2,2.2,2.3,0.978,0.011,2.5,우수,91.82,91.82
2023-04-21 23:00:00,주암호,18.2,7.7,114.0,10.1,1.9,2.3,0.998,0.01,2.8,우수,91.93,91.93
2023-04-22 00:00:00,주암호,18.2,7.7,114.0,10.1,1.8,2.3,1.023,0.01,2.8,우수,91.93,91.93
2023-04-22 01:00:00,주암호,18.3,7.7,114.0,10.2,1.8,2.3,1.037,0.009,3.0,우수,92.18,92.18
2023-04-22 02:00:00,주암호,18.3,7.7,114.0,10.1,2.0,2.3,1.044,0.008,3.2,우수,92.39,92.39
2023-04-22 03:00:00,주암호,18.2,7.7,114.0,10.1,1.8,2.2,1.071,0.008,3.2,우수,92.56,92.56
2023-04-22 04:00:00,주암호,18.0,7.7,114.0,10.1,1.9,2.2,1.089,0.008,3.2,우수,92.68,92.68
2023-04-22 05:00:00,주암호,18.0,7.7,114.0,10.1,2.0,2.3,1.063,0.008,3.3,우수,92.76,92.76
2023-04-22 06:00:00,주암호,17.8,7.7,114.0,10.1,1.8,2.2,1.05,0.008,3.4,우수,100.0,100.0
2023-04-22 07:00:00,주암호,17.7,7.7,114.0,10.1,2.0,2.2,1.047,0.008,3.6,우수,100.0,100.0
2023-04-22 08:00:00,주암호,17.7,7.7,114.0,10.2,1.9,2.2,1.056,0.008,3.6,우수,100.0,100.0
2023-04-22 09:00:00,주암호,17.8,7.7,114.0,10.2,1.8,2.2,1.0759999999999998,0.008,3.3,우수,100.0,100.0
2023-04-22 10:00:00,주암호,18.0,7.7,114.0,10.2,1.7,2.2,1.062,0.008,3.2,우수,100.0,100.0
2023-04-22 11:00:00,주암호,18.3,7.7,113.0,10.1,1.6,2.1,1.077,0.0069999999999999,3.5,우수,100.0,100.0
2023-04-22 12:00:00,주암호,18.7,7.7,114.0,10.1,1.5,2.1,1.02,0.0069999999999999,3.0,우수,100.0,100.0
2023-04-22 13:00:00,주암호,18.8,7.7,114.0,10.1,1.7,2.2,1.031,0.0069999999999999,2.7,우수,100.0,100.0
2023-04-22 14:00:00,주암호,18.8,7.7,114.0,10.1,1.7,2.2,1.037,0.0069999999999999,2.2,우수,100.0,100.0
2023-04-22 15:00:00,주암호,19.1,7.7,115.0,10.1,1.8,2.4,1.071,0.0069999999999999,2.1,우수,92.76,92.76
2023-04-22 16:00:00,주암호,19.0,7.7,115.0,10.1,1.9,2.4,1.099,0.0069999999999999,2.1,우수,92.76,92.76
2023-04-22 17:00:00,주암호,18.8,7.8,115.0,10.1,1.8,2.4,1.12,0.008,2.0,우수,92.76,92.76
2023-04-22 18:00:00,주암호,18.7,7.8,115.0,10.2,1.9,2.4,1.114,0.008,2.0,우수,92.76,92.76
2023-04-22 19:00:00,주암호,18.6,7.8,115.0,10.2,1.9,2.4,1.135,0.008,2.0,우수,92.76,92.76
2023-04-22 20:00:00,주암호,18.5,7.8,115.0,10.2,1.9,2.3,1.136,0.008,1.9,우수,92.76,92.76
2023-04-22 21:00:00,주암호,18.4,7.7,115.0,10.2,1.9,2.4,1.134,0.008,1.8,우수,92.76,92.76
2023-04-22 22:00:00,주암호,18.3,7.7,115.0,10.2,1.8,2.3,1.122,0.008,1.8,우수,92.76,92.76
2023-04-22 23:00:00,주암호,18.2,7.7,115.0,10.2,1.8,2.3,1.109,0.008,1.8,우수,92.76,92.76
2023-04-23 00:00:00,주암호,18.2,7.7,115.0,10.2,1.7,2.2,1.115,0.008,2.1,우수,92.76,92.76
2023-04-23 01:00:00,주암호,18.0,7.7,115.0,10.2,1.9,2.2,1.111,0.0069999999999999,2.2,우수,92.76,92.76
2023-04-23 02:00:00,주암호,18.0,7.7,115.0,10.2,1.8,2.2,1.101,0.0069999999999999,2.6,우수,92.76,92.76
2023-04-23 03:00:00,주암호,17.8,7.7,115.0,10.1,1.7,2.3,1.129,0.008,3.2,우수,100.0,100.0
2023-04-23 04:00:00,주암호,17.7,7.7,114.0,10.2,1.8,2.2,1.109,0.008,3.2,우수,100.0,100.0
2023-04-23 05:00:00,주암호,17.6,7.7,114.0,10.2,1.7,2.2,1.097,0.008,3.3,우수,100.0,100.0
2023-04-23 06:00:00,주암호,17.6,7.7,114.0,10.1,1.8,2.2,1.104,0.0069999999999999,3.5,우수,100.0,100.0
2023-04-23 07:00:00,주암호,17.6,7.7,114.0,10.1,1.7,2.1,1.111,0.0069999999999999,3.6,우수,100.0,100.0
2023-04-23 08:00:00,주암호,17.7,7.7,115.0,10.1,1.5,2.2,1.13,0.0069999999999999,4.4,우수,100.0,100.0
2023-04-23 09:00:00,주암호,17.8,7.75,114.75,10.225,1.425,2.2142857142857144,1.127,0.0069999999999999,4.4,,100.0,100.0
2023-04-23 14:00:00,주암호,17.9,7.800000000000001,114.5,10.35,1.35,2.2285714285714286,1.13,0.00799999999999995,4.4,,100.0,100.0
2023-04-23 15:00:00,주암호,18.0,7.8500000000000005,114.25,10.475,1.275,2.242857142857143,1.133,0.009,4.4,,100.0,100.0
2023-04-23 16:00:00,주암호,18.1,7.9,114.0,10.6,1.2,2.257142857142857,1.116,0.009,4.4,우수,100.0,100.0
2023-04-23 17:00:00,주암호,18.1,7.9,114.0,10.5,1.3,2.2714285714285714,1.067,0.008,4.4,우수,100.0,100.0
2023-04-23 18:00:00,주암호,18.0,7.9,114.0,10.6,1.3,2.2857142857142856,1.051,0.0069999999999999,3.9,우수,100.0,100.0
2023-04-23 19:00:00,주암호,17.9,7.9,114.0,10.6,1.2,2.3,1.055,0.0069999999999999,3.6,우수,100.0,100.0
2023-04-23 20:00:00,주암호,17.7,7.9,114.0,10.6,1.3,2.3,1.046,0.006,3.6,우수,100.0,100.0
2023-04-23 21:00:00,주암호,17.6,7.9,114.0,10.6,1.2,2.3,1.048,0.006,3.7,우수,100.0,100.0
2023-04-23 22:00:00,주암호,17.6,7.9,114.0,10.5,1.1,2.2,1.042,0.006,3.7,우수,100.0,100.0
2023-04-23 23:00:00,주암호,17.6,7.9,114.0,10.5,1.2,2.2,1.041,0.006,3.7,우수,100.0,100.0
2023-04-24 00:00:00,주암호,17.5,7.9,114.0,10.6,1.1,2.2,1.036,0.006,3.8,우수,100.0,100.0
2023-04-24 01:00:00,주암호,17.5,7.8,114.0,10.5,1.1,2.2,1.03,0.006,3.9,우수,100.0,100.0
2023-04-24 02:00:00,주암호,17.4,7.8,114.0,10.5,1.1,2.2,1.039,0.006,3.9,우수,100.0,100.0
2023-04-24 03:00:00,주암호,17.3,7.8,114.0,10.5,1.2,2.2,1.03,0.006,4.0,우수,100.0,100.0
2023-04-24 04:00:00,주암호,17.3,7.8,114.0,10.5,1.2,2.2,1.019,0.006,4.1,우수,100.0,100.0
2023-04-24 05:00:00,주암호,17.3,7.8,114.0,10.4,1.1,2.2,1.026,0.006,4.4,우수,100.0,100.0
2023-04-24 06:00:00,주암호,17.2,7.8,114.0,10.4,1.1,2.2,1.028,0.006,4.3,우수,100.0,100.0
2023-04-24 07:00:00,주암호,17.1,7.8,113.0,10.4,1.1,2.1,1.006,0.006,4.5,우수,100.0,100.0
2023-04-24 08:00:00,주암호,17.1,7.8,113.0,10.5,1.2,2.2,1.017,0.006,5.3,우수,100.0,100.0
2023-04-24 09:00:00,주암호,17.1,7.8,113.0,10.5,1.2,2.1,1.022,0.006,6.1,우수,100.0,100.0
2023-04-24 10:00:00,주암호,17.1,7.9,113.0,10.6,1.1,2.2,1.002,0.006,6.6,우수,100.0,100.0
2023-04-24 11:00:00,주암호,17.2,7.9,114.0,10.6,1.2,2.1,0.988,0.006,7.4,우수,100.0,100.0
2023-04-24 12:00:00,주암호,17.2,7.9,114.0,10.5,1.4,2.2,1.016,0.006,7.9,우수,100.0,100.0
2023-04-24 13:00:00,주암호,17.2,7.9,114.0,10.5,1.4,2.2,1.037,0.006,8.0,우수,100.0,100.0
2023-04-24 14:00:00,주암호,17.299999999999997,7.95,113.5,10.55,1.35,2.125,1.041,0.006,7.95,,100.0,100.0
2023-04-24 15:00:00,주암호,17.4,8.0,113.0,10.6,1.3,2.05,1.068,0.006,7.9,우수,100.0,100.0
2023-04-24 16:00:00,주암호,17.4,8.0,113.0,10.7,1.2,1.975,1.056,0.006,7.7,우수,100.0,100.0
2023-04-24 17:00:00,주암호,17.3,8.0,113.0,10.6,1.2,1.9,0.991,0.006,6.8,우수,100.0,100.0
2023-04-24 18:00:00,주암호,17.2,8.0,113.0,10.7,1.3,1.9,0.974,0.006,6.4,우수,100.0,100.0
2023-04-24 19:00:00,주암호,17.2,8.0,113.0,10.7,1.3,2.0,0.972,0.006,6.1,우수,100.0,100.0
2023-04-24 20:00:00,주암호,17.1,8.0,113.0,10.6,1.3,2.0,0.976,0.0069999999999999,6.0,우수,100.0,100.0
2023-04-24 21:00:00,주암호,17.0,8.0,113.0,10.6,1.2,1.9,0.979,0.008,5.7,우수,100.0,100.0
2023-04-24 22:00:00,주암호,17.0,8.0,113.0,10.6,1.2,2.0,0.999,0.008,5.8,우수,100.0,100.0
2023-04-24 23:00:00,주암호,17.0,8.0,113.0,10.5,1.1,2.0,0.974,0.008,5.9,우수,100.0,100.0
2023-04-25 00:00:00,주암호,17.0,8.0,113.0,10.5,1.2,1.9,0.975,0.008,5.8,우수,100.0,100.0
2023-04-25 01:00:00,주암호,17.0,7.9,113.0,10.5,1.1,2.0,0.991,0.0069999999999999,5.8,우수,100.0,100.0
2023-04-25 02:00:00,주암호,16.9,7.9,113.0,10.5,1.1,1.9,0.982,0.006,5.8,우수,100.0,100.0
2023-04-25 03:00:00,주암호,16.9,7.9,113.0,10.5,1.1,2.0,0.982,0.006,5.9,우수,100.0,100.0
2023-04-25 04:00:00,주암호,16.9,7.9,113.0,10.4,1.2,2.0,0.984,0.006,6.0,우수,100.0,100.0
2023-04-25 05:00:00,주암호,16.8,7.9,113.0,10.4,1.1,2.0,0.974,0.006,6.2,우수,100.0,100.0
2023-04-25 06:00:00,주암호,16.7,7.9,113.0,10.4,1.0,2.0,0.99,0.005,6.2,우수,100.0,100.0
2023-04-25 07:00:00,주암호,16.7,7.9,113.0,10.3,1.1,1.9,1.022,0.006,6.3,우수,100.0,100.0
2023-04-25 08:00:00,주암호,16.6,7.9,113.0,10.3,1.2,2.0,1.001,0.006,6.7,우수,100.0,100.0
2023-04-25 09:00:00,주암호,16.6,7.9,113.0,10.3,1.2,1.9,1.008,0.006,7.5,우수,100.0,100.0
2023-04-25 10:00:00,주암호,16.6,7.9,112.0,10.4,1.1,1.9,1.0,0.006,8.3,우수,100.0,100.0
2023-04-25 11:00:00,주암호,16.5,7.9,112.0,10.4,1.4,2.0,1.028,0.006,8.4,우수,100.0,100.0
2023-04-25 12:00:00,주암호,16.5,7.9,112.0,10.4,1.3,1.5,0.975,0.006,8.7,우수,100.0,100.0
2023-04-25 13:00:00,주암호,16.6,8.0,112.0,10.5,1.2,1.7,0.962,0.006,9.5,우수,100.0,100.0
2023-04-25 14:00:00,주암호,16.6,8.0,112.0,10.5,1.1,1.7999999999999998,0.968,0.006,9.5,우수,100.0,100.0
2023-04-25 15:00:00,주암호,16.6,8.0,112.0,10.5,1.0,1.9,0.975,0.006,9.7,우수,100.0,100.0
2023-04-25 16:00:00,주암호,16.6,8.0,112.0,10.5,1.1,1.9,0.964,0.006,8.9,우수,100.0,100.0
2023-04-25 17:00:00,주암호,16.5,8.0,112.0,10.5,1.0,1.9,0.94,0.005,8.3,우수,100.0,100.0
2023-04-25 18:00:00,주암호,16.4,8.0,111.0,10.5,1.1,2.0,0.948,0.005,7.7,우수,100.0,100.0
2023-04-25 19:00:00,주암호,16.4,8.0,111.0,10.5,1.1,2.0,0.937,0.005,7.4,우수,100.0,100.0
2023-04-25 20:00:00,주암호,16.3,8.0,111.0,10.5,1.3,1.9,0.912,0.005,7.3,우수,100.0,100.0
2023-04-25 21:00:00,주암호,16.3,8.0,111.0,10.4,1.3,1.9,0.906,0.005,7.3,우수,100.0,100.0
2023-04-25 22:00:00,주암호,16.2,8.0,111.0,10.4,1.2,2.0,0.923,0.006,7.1,우수,100.0,100.0
2023-04-25 23:00:00,주암호,16.2,8.0,111.0,10.4,1.2,2.0,0.8959999999999999,0.006,7.1,우수,100.0,100.0
2023-04-26 00:00:00,주암호,16.1,8.0,111.0,10.4,1.2,2.0,0.9,0.005,7.1,우수,100.0,100.0
2023-04-26 01:00:00,주암호,16.1,7.9,111.0,10.3,1.3,2.0,0.882,0.005,7.0,우수,100.0,100.0
2023-04-26 02:00:00,주암호,16.0,7.9,111.0,10.3,1.1,2.0,0.923,0.005,7.1,우수,100.0,100.0
2023-04-26 03:00:00,주암호,15.9,7.9,110.0,10.3,1.0,2.0,0.8740000000000001,0.005,7.2,우수,100.0,100.0
2023-04-26 04:00:00,주암호,15.8,7.9,110.0,10.3,1.1,2.0,0.933,0.005,7.4,우수,100.0,100.0
2023-04-26 05:00:00,주암호,15.8,7.9,110.0,10.3,1.1,2.0,0.8290000000000001,0.005,7.7,우수,100.0,100.0
2023-04-26 06:00:00,주암호,15.8,7.9,110.0,10.2,1.1,1.9,0.915,0.005,7.8,우수,100.0,100.0
2023-04-26 07:00:00,주암호,15.9,7.9,111.0,10.2,1.2,1.9,0.8340000000000001,0.005,9.1,우수,100.0,100.0
2023-04-26 08:00:00,주암호,16.0,7.9,111.0,10.2,1.1,1.5,0.883,0.005,9.9,우수,100.0,100.0
2023-04-26 09:00:00,주암호,16.0,7.9,111.0,10.2,1.3,1.4,0.938,0.005,9.7,우수,100.0,100.0
2023-04-26 10:00:00,주암호,15.9,8.0,111.0,10.3,1.2,1.2,0.959,0.005,10.3,우수,100.0,100.0
2023-04-26 11:00:00,주암호,16.0,8.0,111.0,10.3,1.3,1.3,0.939,0.005,11.2,우수,100.0,100.0
2023-04-26 12:00:00,주암호,16.2,8.0,112.0,10.3,1.4,1.3375000000000001,0.952,0.005,10.6,우수,100.0,100.0
2023-04-26 13:00:00,주암호,16.4,8.0,112.0,10.3,1.3,1.375,0.932,0.005,9.6,우수,100.0,100.0
2023-04-26 14:00:00,주암호,16.6,8.1,112.0,10.3,1.2,1.4125,0.904,0.005,9.0,우수,100.0,100.0
2023-04-26 15:00:00,주암호,16.580000000000002,8.1,112.0,10.18,1.2,1.4500000000000002,0.926,0.005,9.6,,100.0,100.0
2023-04-26 16:00:00,주암호,16.560000000000002,8.1,112.0,10.06,1.2,1.4875,0.9533333333333334,0.005,10.2,,100.0,100.0
2023-04-26 17:00:00,주암호,16.54,8.1,112.0,9.94,1.2,1.5250000000000001,0.9806666666666667,0.005,8.7,,100.0,100.0
2023-04-26 18:00:00,주암호,16.52,8.1,112.0,9.82,1.2,1.5625,1.008,0.005,7.7,,100.0,100.0
2023-04-26 19:00:00,주암호,16.5,8.1,112.0,9.7,1.2,1.6,0.971,0.005,7.8,우수,100.0,100.0
2023-04-26 20:00:00,주암호,16.4,8.1,112.0,9.6,1.4,1.5,0.959,0.005,7.7,우수,100.0,100.0
2023-04-26 21:00:00,주암호,16.2,8.1,111.0,9.6,2.1,1.5,0.965,0.005,8.1,우수,100.0,100.0
2023-04-26 22:00:00,주암호,16.2,8.1,111.0,9.6,2.0,1.5,0.903,0.005,8.2,우수,100.0,100.0
2023-04-26 23:00:00,주암호,16.0,8.1,110.0,9.6,1.7,1.6,0.951,0.005,8.3,우수,100.0,100.0
2023-04-27 00:00:00,주암호,16.0,8.0,110.0,9.6,1.6,1.5,0.944,0.005,8.4,우수,100.0,100.0
2023-04-27 01:00:00,주암호,15.9,8.0,110.0,9.6,1.5,1.5,0.906,0.005,8.3,우수,100.0,100.0
2023-04-27 02:00:00,주암호,15.8,8.0,110.0,9.6,1.5,1.5,0.909,0.005,8.2,우수,100.0,100.0
2023-04-27 03:00:00,주암호,15.7,8.0,110.0,9.5,1.5,1.5,0.918,0.005,8.2,우수,100.0,100.0
2023-04-27 04:00:00,주암호,15.7,8.0,110.0,9.5,1.4,1.5,0.96,0.005,8.2,우수,100.0,100.0
2023-04-27 05:00:00,주암호,15.7,7.9,110.0,9.5,1.6,1.6,0.934,0.005,8.2,우수,100.0,100.0
2023-04-27 06:00:00,주암호,15.6,7.9,110.0,9.4,1.6,1.5,0.902,0.005,8.0,우수,100.0,100.0
2023-04-27 07:00:00,주암호,15.6,7.9,110.0,9.5,1.7,1.5,0.907,0.005,8.6,우수,100.0,100.0
2023-04-27 08:00:00,주암호,15.7,7.9,110.0,9.5,1.6,1.5,0.953,0.005,9.5,우수,100.0,100.0
2023-04-27 09:00:00,주암호,15.9,8.0,110.0,9.5,1.5,1.5,0.91,0.005,9.5,우수,100.0,100.0
2023-04-27 10:00:00,주암호,16.3,8.0,110.0,9.5,1.2,1.5,0.94,0.005,8.5,우수,100.0,100.0
2023-04-27 11:00:00,주암호,16.4,8.0,110.0,9.5,1.5,1.5,0.915,0.005,8.1,우수,100.0,100.0
2023-04-27 12:00:00,주암호,16.6,8.0,110.0,9.5,1.5,1.5,0.961,0.005,8.1,우수,100.0,100.0
2023-04-27 13:00:00,주암호,16.7,8.0,110.0,9.5,1.4,1.5,0.93,0.005,8.0,우수,100.0,100.0
2023-04-27 14:00:00,주암호,16.9,8.0,110.0,9.5,1.3,1.6,0.929,0.005,7.5,우수,100.0,100.0
2023-04-27 15:00:00,주암호,17.2,8.0,110.0,9.5,1.4,1.6,0.945,0.005,7.6,우수,100.0,100.0
2023-04-27 16:00:00,주암호,17.3,8.0,110.0,9.5,1.2,1.7,0.939,0.005,7.9,우수,100.0,100.0
2023-04-27 17:00:00,주암호,17.1,8.0,111.0,9.5,1.1,1.6,0.938,0.005,8.4,우수,100.0,100.0
2023-04-27 18:00:00,주암호,17.0,8.1,111.0,9.5,1.3,1.6,0.964,0.005,8.0,우수,100.0,100.0
2023-04-27 19:00:00,주암호,16.9,8.1,111.0,9.5,1.4,1.7,0.962,0.005,7.8,우수,100.0,100.0
2023-04-27 20:00:00,주암호,16.8,8.1,112.0,9.5,1.3,1.6,0.946,0.005,7.7,우수,100.0,100.0
2023-04-27 21:00:00,주암호,16.8,8.0,112.0,9.5,1.4,1.6,0.963,0.005,7.5,우수,100.0,100.0
2023-04-27 22:00:00,주암호,16.6,8.0,112.0,9.5,1.4,1.6,0.972,0.005,7.7,우수,100.0,100.0
2023-04-27 23:00:00,주암호,16.5,8.0,112.0,9.5,1.4,1.6,0.979,0.005,7.7,우수,100.0,100.0
2023-04-28 00:00:00,주암호,16.4,8.0,112.0,9.5,1.4,1.6,0.976,0.005,7.7,우수,100.0,100.0
2023-04-28 01:00:00,주암호,16.4,8.0,112.0,9.5,1.4,1.5,0.978,0.005,7.8,우수,100.0,100.0
2023-04-28 02:00:00,주암호,16.3,8.0,112.0,9.4,1.4,1.5,1.009,0.005,7.8,우수,100.0,100.0
2023-04-28 03:00:00,주암호,16.2,8.0,112.0,9.4,1.5,1.6,0.99,0.005,7.9,우수,100.0,100.0
2023-04-28 04:00:00,주암호,16.2,8.0,112.0,9.4,1.4,1.5,1.005,0.005,8.0,우수,100.0,100.0
2023-04-28 05:00:00,주암호,16.2,8.0,111.0,9.4,1.3,1.6,0.99,0.005,8.1,우수,100.0,100.0
2023-04-28 06:00:00,주암호,16.2,8.0,111.0,9.4,1.4,1.5,1.0759999999999998,0.006,7.7,우수,100.0,100.0
2023-04-28 07:00:00,주암호,16.2,8.0,111.0,9.4,1.3,1.6,0.957,0.006,7.8,우수,100.0,100.0
2023-04-28 08:00:00,주암호,16.2,8.0,111.0,9.4,1.4,1.6,0.973,0.006,8.9,우수,100.0,100.0
2023-04-28 09:00:00,주암호,16.5,8.0,111.0,9.5,1.3,1.6,0.983,0.005,9.3,우수,100.0,100.0
2023-04-28 10:00:00,주암호,16.9,8.0,111.0,9.4,1.2,1.5,0.998,0.005,8.1,우수,100.0,100.0
